genome.genome_id	genome.genome_name	genome.antimicrobial_resistance	genome.antimicrobial_resistance_evidence
573.69416	Klebsiella pneumoniae 59	Susceptible::Resistant	Computational Method
573.69417	Klebsiella pneumoniae 189	Resistant::Susceptible	Computational Method
573.69418	Klebsiella pneumoniae 182	Susceptible::Resistant	Computational Method
573.69419	Klebsiella pneumoniae 184	Susceptible::Resistant	Computational Method
573.69420	Klebsiella pneumoniae 165	Resistant::Susceptible	Computational Method
573.69421	Klebsiella pneumoniae 324	Resistant::Susceptible	Computational Method
573.69422	Klebsiella pneumoniae ACESH00926	Susceptible	Computational Method
573.69423	Klebsiella pneumoniae BC-327	Susceptible::Resistant	Computational Method
573.69424	Klebsiella pneumoniae BC-326	Susceptible::Resistant	Computational Method
573.69425	Klebsiella pneumoniae BC-324	Susceptible::Resistant	Computational Method
573.69426	Klebsiella pneumoniae BC-329	Susceptible::Resistant	Computational Method
573.69427	Klebsiella pneumoniae BC-876	Susceptible::Resistant	Computational Method
573.69428	Klebsiella pneumoniae BC-868	Susceptible::Resistant	Computational Method
573.69429	Klebsiella pneumoniae IIH-375	Resistant::Susceptible	Computational Method
573.69430	Klebsiella pneumoniae IIH-161	Susceptible::Resistant	Computational Method
573.69431	Klebsiella pneumoniae IIH-86	Susceptible::Resistant	Computational Method
573.69432	Klebsiella pneumoniae IIH-371	Resistant::Susceptible	Computational Method
573.69433	Klebsiella pneumoniae RM2.10.T0	Susceptible::Resistant	Computational Method
573.69434	Klebsiella pneumoniae RM2.71.T0	Susceptible::Resistant	Computational Method
573.69435	Klebsiella pneumoniae RM2.05.T0	Resistant::Susceptible	Computational Method
573.69436	Klebsiella pneumoniae 130120X8B1	Susceptible::Resistant	Computational Method
573.69437	Klebsiella pneumoniae 130119X10B1	Resistant::Susceptible	Computational Method
573.69438	Klebsiella pneumoniae 130120X7B2	Susceptible::Resistant	Computational Method
573.69439	Klebsiella pneumoniae 130120X6B2	Susceptible::Resistant	Computational Method
573.69440	Klebsiella pneumoniae 130119X7B1	Resistant::Susceptible	Computational Method
573.69441	Klebsiella pneumoniae 130119X9B1	Resistant::Susceptible	Computational Method
573.69442	Klebsiella pneumoniae 130119X6B2	Resistant::Susceptible	Computational Method
573.69443	Klebsiella pneumoniae 130119X8B1	Resistant::Susceptible	Computational Method
573.69444	Klebsiella pneumoniae 130120X9B1	Susceptible::Resistant	Computational Method
573.69445	Klebsiella pneumoniae FX-CRKP046	Susceptible::Resistant	Computational Method
573.69446	Klebsiella pneumoniae MRSN110029	Susceptible::Resistant	Computational Method
573.69447	Klebsiella pneumoniae MRSN109995	Susceptible::Resistant	Computational Method
573.69448	Klebsiella pneumoniae MRSN109996	Susceptible::Resistant	Computational Method
573.69449	Klebsiella pneumoniae MRSN109993	Susceptible::Resistant	Computational Method
573.69450	Klebsiella pneumoniae MRSN109960	Susceptible::Resistant	Computational Method
573.69451	Klebsiella pneumoniae MRSN109962	Susceptible::Resistant	Computational Method
573.69452	Klebsiella pneumoniae MRSN109944	Resistant::Susceptible	Computational Method
573.69453	Klebsiella pneumoniae MRSN109929	Susceptible::Resistant	Computational Method
573.69454	Klebsiella pneumoniae MRSN102060	Susceptible::Resistant	Computational Method
573.69455	Klebsiella pneumoniae MRSN102048	Susceptible::Resistant	Computational Method
573.69456	Klebsiella pneumoniae MRSN109946	Susceptible::Resistant	Computational Method
573.69457	Klebsiella pneumoniae MRSN102044	Susceptible::Resistant	Computational Method
573.69458	Klebsiella pneumoniae MRSN102046	Susceptible::Resistant	Computational Method
573.69459	Klebsiella pneumoniae MRSN102031	Susceptible::Resistant	Computational Method
573.69460	Klebsiella pneumoniae MRSN102034	Susceptible::Resistant	Computational Method
573.69461	Klebsiella pneumoniae MRSN102024	Susceptible::Resistant	Computational Method
573.69462	Klebsiella pneumoniae MRSN101999	Susceptible::Resistant	Computational Method
573.69463	Klebsiella pneumoniae MRSN102016	Susceptible::Resistant	Computational Method
573.69464	Klebsiella pneumoniae MRSN102014	Susceptible::Resistant	Computational Method
573.69465	Klebsiella pneumoniae MRSN101985	Susceptible::Resistant	Computational Method
573.69466	Klebsiella pneumoniae MRSN918765	Susceptible	Computational Method
573.69467	Klebsiella pneumoniae MRSN918811	Susceptible::Resistant	Computational Method
573.69468	Klebsiella pneumoniae MRSN918723	Susceptible::Resistant	Computational Method
573.69469	Klebsiella pneumoniae MRSN918635	Susceptible::Resistant	Computational Method
573.69470	Klebsiella pneumoniae MRSN918677	Susceptible::Resistant	Computational Method
573.69471	Klebsiella pneumoniae MRSN918651	Susceptible::Resistant	Computational Method
573.69472	Klebsiella pneumoniae MRSN918601	Susceptible::Resistant	Computational Method
573.69473	Klebsiella pneumoniae MRSN918589	Susceptible::Resistant	Computational Method
573.69474	Klebsiella pneumoniae MRSN918483	Susceptible::Resistant	Computational Method
573.69475	Klebsiella pneumoniae MRSN918571	Susceptible::Resistant	Computational Method
573.69476	Klebsiella pneumoniae MRSN918505	Susceptible::Resistant	Computational Method
573.69477	Klebsiella pneumoniae MRSN832740	Susceptible::Resistant	Computational Method
573.69478	Klebsiella pneumoniae MRSN825224	Susceptible::Resistant	Computational Method
573.69479	Klebsiella pneumoniae MRSN825128	Susceptible::Resistant	Computational Method
573.69480	Klebsiella pneumoniae MRSN825022	Susceptible::Resistant	Computational Method
573.69481	Klebsiella pneumoniae MRSN825160	Susceptible::Resistant	Computational Method
573.69482	Klebsiella pneumoniae MRSN825006	Susceptible::Resistant	Computational Method
573.69483	Klebsiella pneumoniae MRSN824980	Susceptible::Resistant	Computational Method
573.69484	Klebsiella pneumoniae MRSN824906	Susceptible::Resistant	Computational Method
573.69485	Klebsiella pneumoniae MRSN824884	Susceptible::Resistant	Computational Method
573.69486	Klebsiella pneumoniae MRSN824868	Susceptible::Resistant	Computational Method
573.69487	Klebsiella pneumoniae MRSN824964	Susceptible::Resistant	Computational Method
573.69488	Klebsiella pneumoniae MRSN702333	Susceptible::Resistant	Computational Method
573.69489	Klebsiella pneumoniae MRSN824818	Susceptible::Resistant	Computational Method
573.69490	Klebsiella pneumoniae MRSN702325	Susceptible::Resistant	Computational Method
573.69491	Klebsiella pneumoniae MRSN702309	Susceptible::Resistant	Computational Method
573.69492	Klebsiella pneumoniae MRSN702295	Susceptible::Resistant	Computational Method
573.69493	Klebsiella pneumoniae MRSN702279	Susceptible::Resistant	Computational Method
573.69494	Klebsiella pneumoniae MRSN702287	Susceptible::Resistant	Computational Method
573.69495	Klebsiella pneumoniae MRSN702261	Susceptible::Resistant	Computational Method
573.69496	Klebsiella pneumoniae MRSN702253	Susceptible::Resistant	Computational Method
573.69497	Klebsiella pneumoniae MRSN702237	Susceptible::Resistant	Computational Method
573.69498	Klebsiella pneumoniae MRSN702245	Susceptible::Resistant	Computational Method
573.69499	Klebsiella pneumoniae MRSN702229	Susceptible::Resistant	Computational Method
573.69500	Klebsiella pneumoniae MRSN702203	Susceptible::Resistant	Computational Method
573.69501	Klebsiella pneumoniae MRSN613512	Susceptible::Resistant	Computational Method
573.69502	Klebsiella pneumoniae MRSN702199	Susceptible::Resistant	Computational Method
573.69503	Klebsiella pneumoniae MRSN702181	Susceptible::Resistant	Computational Method
573.69504	Klebsiella pneumoniae MRSN702211	Susceptible::Resistant	Computational Method
573.69505	Klebsiella pneumoniae MRSN613211	Susceptible::Resistant	Computational Method
573.69506	Klebsiella pneumoniae MRSN613017	Susceptible::Resistant	Computational Method
573.69507	Klebsiella pneumoniae MRSN613433	Susceptible::Resistant	Computational Method
573.69508	Klebsiella pneumoniae MRSN613275	Susceptible::Resistant	Computational Method
573.69509	Klebsiella pneumoniae MRSN613062	Susceptible::Resistant	Computational Method
573.69510	Klebsiella pneumoniae MRSN613381	Susceptible::Resistant	Computational Method
573.69511	Klebsiella pneumoniae MRSN613114	Susceptible::Resistant	Computational Method
573.69512	Klebsiella pneumoniae MRSN613178	Susceptible::Resistant	Computational Method
573.69513	Klebsiella pneumoniae MRSN613187	Susceptible::Resistant	Computational Method
573.69514	Klebsiella pneumoniae MRSN613196	Susceptible	Computational Method
573.69515	Klebsiella pneumoniae MRSN613318	Susceptible::Resistant	Computational Method
573.69516	Klebsiella pneumoniae MRSN701871	Susceptible::Resistant	Computational Method
573.69517	Klebsiella pneumoniae MRSN613442	Susceptible::Resistant	Computational Method
573.69518	Klebsiella pneumoniae MRSN613390	Susceptible::Resistant	Computational Method
573.69519	Klebsiella pneumoniae MRSN701573	Susceptible::Resistant	Computational Method
573.69520	Klebsiella pneumoniae MRSN570244	Susceptible::Resistant	Computational Method
573.69521	Klebsiella pneumoniae MRSN537276	Susceptible::Resistant	Computational Method
573.69522	Klebsiella pneumoniae MRSN570509	Susceptible::Resistant	Computational Method
573.69523	Klebsiella pneumoniae MRSN570165	Susceptible::Resistant	Computational Method
573.69524	Klebsiella pneumoniae MRSN612780	Susceptible::Resistant	Computational Method
573.69525	Klebsiella pneumoniae MRSN570101	Susceptible::Resistant	Computational Method
573.69526	Klebsiella pneumoniae MRSN570332	Susceptible::Resistant	Computational Method
573.69527	Klebsiella pneumoniae MRSN612948	Susceptible::Resistant	Computational Method
573.69528	Klebsiella pneumoniae MRSN570217	Susceptible::Resistant	Computational Method
573.69529	Klebsiella pneumoniae MRSN570493	Resistant::Susceptible	Computational Method
573.69530	Klebsiella pneumoniae MRSN612920	Susceptible::Resistant	Computational Method
573.69531	Klebsiella pneumoniae MRSN612823	Susceptible::Resistant	Computational Method
573.69532	Klebsiella pneumoniae MRSN537601	Susceptible::Resistant	Computational Method
573.69533	Klebsiella pneumoniae MRSN489100	Susceptible::Resistant	Computational Method
573.69534	Klebsiella pneumoniae MRSN488679	Susceptible::Resistant	Computational Method
573.69535	Klebsiella pneumoniae MRSN488855	Susceptible::Resistant	Computational Method
573.69536	Klebsiella pneumoniae MRSN488952	Susceptible::Resistant	Computational Method
573.69537	Klebsiella pneumoniae MRSN537203	Susceptible	Computational Method
573.69538	Klebsiella pneumoniae MRSN489021	Susceptible::Resistant	Computational Method
573.69539	Klebsiella pneumoniae MRSN537762	Susceptible::Resistant	Computational Method
573.69540	Klebsiella pneumoniae MRSN488703	Susceptible::Resistant	Computational Method
573.69541	Klebsiella pneumoniae MRSN488606	Susceptible::Resistant	Computational Method
573.69542	Klebsiella pneumoniae MRSN387291	Susceptible::Resistant	Computational Method
573.69543	Klebsiella pneumoniae HNLR14-1	Susceptible::Resistant	Computational Method
573.69544	Klebsiella pneumoniae KP1903357	Susceptible	Computational Method
573.69545	Klebsiella pneumoniae KP1903223	Susceptible::Resistant	Computational Method
573.69546	Klebsiella pneumoniae KP2001745	Susceptible	Computational Method
573.69547	Klebsiella pneumoniae KP1909249	Susceptible::Resistant	Computational Method
573.69548	Klebsiella pneumoniae KP190882	Susceptible::Resistant	Computational Method
573.69549	Klebsiella pneumoniae KP2002038	Susceptible::Resistant	Computational Method
573.69550	Klebsiella pneumoniae KP1908337	Susceptible::Resistant	Computational Method
573.69551	Klebsiella pneumoniae KP200213	Susceptible	Computational Method
573.69552	Klebsiella pneumoniae KP1903216	Susceptible::Resistant	Computational Method
573.69553	Klebsiella pneumoniae KP2001395	Susceptible::Resistant	Computational Method
573.69554	Klebsiella pneumoniae KP1902115	Susceptible::Resistant	Computational Method
573.69555	Klebsiella pneumoniae KP190612	Susceptible::Resistant	Computational Method
573.69556	Klebsiella pneumoniae KP1901990	Susceptible::Resistant	Computational Method
573.69557	Klebsiella pneumoniae KP1901829	Susceptible	Computational Method
573.69558	Klebsiella pneumoniae KP1907345	Susceptible::Resistant	Computational Method
573.69559	Klebsiella pneumoniae KP1907090	Susceptible::Resistant	Computational Method
573.69560	Klebsiella pneumoniae KP1905546	Susceptible::Resistant	Computational Method
573.69561	Klebsiella pneumoniae KP1905048	Susceptible	Computational Method
573.69562	Klebsiella pneumoniae KP190571	Susceptible::Resistant	Computational Method
573.69563	Klebsiella pneumoniae KP1904582	Susceptible	Computational Method
573.69564	Klebsiella pneumoniae KP1903992	Susceptible::Resistant	Computational Method
573.69565	Klebsiella pneumoniae KP1903118	Susceptible::Resistant	Computational Method
573.69566	Klebsiella pneumoniae KP1904279	Susceptible::Resistant	Computational Method
573.69567	Klebsiella pneumoniae KP190393	Susceptible::Resistant	Computational Method
573.69568	Klebsiella pneumoniae KP2302257	Susceptible::Resistant	Computational Method
573.69569	Klebsiella pneumoniae KP2208673	Susceptible	Computational Method
573.69570	Klebsiella pneumoniae KP2301953	Susceptible::Resistant	Computational Method
573.69571	Klebsiella pneumoniae KP2204839	Susceptible	Computational Method
573.69572	Klebsiella pneumoniae KP2302798	Susceptible	Computational Method
573.69573	Klebsiella pneumoniae KP2209486	Susceptible	Computational Method
573.69574	Klebsiella pneumoniae KP220608	Resistant::Susceptible	Computational Method
573.69575	Klebsiella pneumoniae KP2208232	Susceptible::Resistant	Computational Method
573.69576	Klebsiella pneumoniae KP2203064	Susceptible::Resistant	Computational Method
573.69577	Klebsiella pneumoniae KP2205951	Susceptible::Resistant	Computational Method
573.69578	Klebsiella pneumoniae KP2307636	Susceptible	Computational Method
573.69579	Klebsiella pneumoniae KP2205590	Susceptible::Resistant	Computational Method
573.69580	Klebsiella pneumoniae KP2301394	Susceptible	Computational Method
573.69581	Klebsiella pneumoniae KP2207895	Susceptible::Resistant	Computational Method
573.69582	Klebsiella pneumoniae KP2207815	Susceptible	Computational Method
573.69583	Klebsiella pneumoniae KP2204971	Susceptible	Computational Method
573.69584	Klebsiella pneumoniae KP2104506	Susceptible	Computational Method
573.69585	Klebsiella pneumoniae KP2206007	Susceptible	Computational Method
573.69586	Klebsiella pneumoniae KP2204140	Susceptible	Computational Method
573.69587	Klebsiella pneumoniae KP2204130	Susceptible	Computational Method
573.69588	Klebsiella pneumoniae KP2202414	Susceptible::Resistant	Computational Method
573.69589	Klebsiella pneumoniae KP2005501	Susceptible	Computational Method
573.69590	Klebsiella pneumoniae KP2106708	Susceptible	Computational Method
573.69591	Klebsiella pneumoniae KP2007855	Susceptible	Computational Method
573.69592	Klebsiella pneumoniae KP2103244	Susceptible	Computational Method
573.69593	Klebsiella pneumoniae KP2009899	Susceptible	Computational Method
573.69594	Klebsiella pneumoniae KP2104144	Susceptible	Computational Method
573.69595	Klebsiella pneumoniae KP2203426	Susceptible	Computational Method
573.69596	Klebsiella pneumoniae KP2009574	Susceptible::Resistant	Computational Method
573.69597	Klebsiella pneumoniae KP2203318	Susceptible	Computational Method
573.69598	Klebsiella pneumoniae KP2009387	Susceptible	Computational Method
573.69599	Klebsiella pneumoniae KP2201724	Susceptible	Computational Method
573.69600	Klebsiella pneumoniae KP2107522	Susceptible::Resistant	Computational Method
573.69601	Klebsiella pneumoniae KP2008474	Susceptible	Computational Method
573.69602	Klebsiella pneumoniae KP2102068	Susceptible	Computational Method
573.69603	Klebsiella pneumoniae KP2009433	Susceptible	Computational Method
573.69604	Klebsiella pneumoniae KP2101532	Susceptible::Resistant	Computational Method
573.69605	Klebsiella pneumoniae KP2008639	Susceptible	Computational Method
573.69606	Klebsiella pneumoniae KP2207265	Susceptible	Computational Method
573.69607	Klebsiella pneumoniae KP2309852	Susceptible	Computational Method
573.69608	Klebsiella pneumoniae KP2205899	Susceptible	Computational Method
573.69609	Klebsiella pneumoniae KP2003267	Susceptible	Computational Method
573.69610	Klebsiella pneumoniae KP2307660	Susceptible	Computational Method
573.69611	Klebsiella pneumoniae KP2007772	Susceptible	Computational Method
