genome.genome_id	genome_drug.genome_id	genome_drug.antibiotic	genome_drug.resistant_phenotype
1226680.5	1226680.5	cefepime	
1226680.5	1226680.5	fosfomycin	
1226680.5	1226680.5	cefoxitin	
1226680.5	1226680.5	gentamicin	
1226680.5	1226680.5	imipenem	
1226680.5	1226680.5	levofloxacin	
1226680.5	1226680.5	meropenem	
1226680.5	1226680.5	minocycline	
1226680.5	1226680.5	nitrofurantoin	
1226680.5	1226680.5	ampicillin/sulbactam	
1226680.5	1226680.5	tetracycline	
1226680.5	1226680.5	tigecycline	
1226680.5	1226680.5	tobramycin	
1226680.5	1226680.5	piperacillin/tazobactam	
1226680.5	1226680.5	polymyxin B	
1226680.5	1226680.5	trimethoprim/sulfamethoxazole	
1263871.10	1263871.10	amoxicillin/clavulanic acid	
1263871.10	1263871.10	amikacin	
1263871.10	1263871.10	ampicillin	
1263871.10	1263871.10	aztreonam	
1263871.10	1263871.10	ceftazidime	
1263871.10	1263871.10	cefazolin	
1263871.10	1263871.10	chloramphenicol	
1263871.10	1263871.10	ciprofloxacin	
1263871.10	1263871.10	ceftriaxone	
1263871.10	1263871.10	colistin	
1263871.10	1263871.10	cefotaxime	
1263871.10	1263871.10	cefotaxime/clavulanic acid	
1263871.10	1263871.10	cefuroxime	
1263871.10	1263871.10	doripenem	
1263871.10	1263871.10	ertapenem	
1263871.10	1263871.10	cefepime	
1263871.10	1263871.10	fosfomycin	
1263871.10	1263871.10	cefoxitin	
1263871.10	1263871.10	gentamicin	
1263871.10	1263871.10	imipenem	
1263871.10	1263871.10	levofloxacin	
1263871.10	1263871.10	meropenem	
1263871.10	1263871.10	minocycline	
1263871.10	1263871.10	nitrofurantoin	
1263871.10	1263871.10	ampicillin/sulbactam	
1263871.10	1263871.10	tetracycline	
1263871.10	1263871.10	tigecycline	
1263871.10	1263871.10	tobramycin	
1263871.10	1263871.10	piperacillin/tazobactam	
1263871.10	1263871.10	polymyxin B	
1263871.10	1263871.10	trimethoprim/sulfamethoxazole	
1263871.3	1263871.3	amoxicillin/clavulanic acid	
1263871.3	1263871.3	amikacin	
1263871.3	1263871.3	ampicillin	
1263871.3	1263871.3	aztreonam	
1263871.3	1263871.3	ceftazidime	
1263871.3	1263871.3	cefazolin	
1263871.3	1263871.3	chloramphenicol	
1263871.3	1263871.3	ciprofloxacin	
1263871.3	1263871.3	ceftriaxone	
1263871.3	1263871.3	colistin	
1263871.3	1263871.3	cefotaxime	
1263871.3	1263871.3	cefotaxime/clavulanic acid	
1263871.3	1263871.3	cefuroxime	
1263871.3	1263871.3	doripenem	
1263871.3	1263871.3	ertapenem	
1263871.3	1263871.3	cefepime	
1263871.3	1263871.3	fosfomycin	
1263871.3	1263871.3	cefoxitin	
1263871.3	1263871.3	gentamicin	
1263871.3	1263871.3	imipenem	
1263871.3	1263871.3	levofloxacin	
1263871.3	1263871.3	meropenem	
1263871.3	1263871.3	minocycline	
1263871.3	1263871.3	nitrofurantoin	
1263871.3	1263871.3	ampicillin/sulbactam	
1263871.3	1263871.3	tetracycline	
1263871.3	1263871.3	tigecycline	
1263871.3	1263871.3	tobramycin	
1263871.3	1263871.3	piperacillin/tazobactam	
1263871.3	1263871.3	polymyxin B	
1263871.3	1263871.3	trimethoprim/sulfamethoxazole	
1232392.6	1232392.6	amoxicillin/clavulanic acid	
1232392.6	1232392.6	amikacin	
1232392.6	1232392.6	ampicillin	
1232392.6	1232392.6	aztreonam	
1232392.6	1232392.6	ceftazidime	
1232392.6	1232392.6	cefazolin	
1232392.6	1232392.6	chloramphenicol	
1232392.6	1232392.6	ciprofloxacin	
1232392.6	1232392.6	ceftriaxone	
1232392.6	1232392.6	colistin	
1232392.6	1232392.6	cefotaxime	
1232392.6	1232392.6	cefotaxime/clavulanic acid	
1232392.6	1232392.6	cefuroxime	
1232392.6	1232392.6	doripenem	
1232392.6	1232392.6	ertapenem	
1232392.6	1232392.6	cefepime	
1232392.6	1232392.6	fosfomycin	
1232392.6	1232392.6	cefoxitin	
1232392.6	1232392.6	gentamicin	
1232392.6	1232392.6	imipenem	
1232392.6	1232392.6	levofloxacin	
1232392.6	1232392.6	meropenem	
1232392.6	1232392.6	minocycline	
1232392.6	1232392.6	nitrofurantoin	
1232392.6	1232392.6	ampicillin/sulbactam	
1232392.6	1232392.6	tetracycline	
1232392.6	1232392.6	tigecycline	
1232392.6	1232392.6	tobramycin	
1232392.6	1232392.6	piperacillin/tazobactam	
1232392.6	1232392.6	polymyxin B	
1232392.6	1232392.6	trimethoprim/sulfamethoxazole	
1236101.6	1236101.6	amoxicillin/clavulanic acid	
1236101.6	1236101.6	amikacin	
1236101.6	1236101.6	ampicillin	
1236101.6	1236101.6	aztreonam	
1236101.6	1236101.6	ceftazidime	
1236101.6	1236101.6	cefazolin	
1236101.6	1236101.6	chloramphenicol	
1236101.6	1236101.6	ciprofloxacin	
1236101.6	1236101.6	ceftriaxone	
1236101.6	1236101.6	colistin	
1236101.6	1236101.6	cefotaxime	
1236101.6	1236101.6	cefotaxime/clavulanic acid	
1236101.6	1236101.6	cefuroxime	
1236101.6	1236101.6	doripenem	
1236101.6	1236101.6	ertapenem	
1236101.6	1236101.6	cefepime	
1236101.6	1236101.6	fosfomycin	
1236101.6	1236101.6	cefoxitin	
1236101.6	1236101.6	gentamicin	
1236101.6	1236101.6	imipenem	
1236101.6	1236101.6	levofloxacin	
1236101.6	1236101.6	meropenem	
1236101.6	1236101.6	minocycline	
1236101.6	1236101.6	nitrofurantoin	
1236101.6	1236101.6	ampicillin/sulbactam	
1236101.6	1236101.6	tetracycline	
1236101.6	1236101.6	tigecycline	
1236101.6	1236101.6	tobramycin	
1236101.6	1236101.6	piperacillin/tazobactam	
1236101.6	1236101.6	polymyxin B	
1236101.6	1236101.6	trimethoprim/sulfamethoxazole	
1236102.6	1236102.6	amoxicillin/clavulanic acid	
1236102.6	1236102.6	amikacin	
1236102.6	1236102.6	ampicillin	
1236102.6	1236102.6	aztreonam	
1236102.6	1236102.6	ceftazidime	
1236102.6	1236102.6	cefazolin	
1236102.6	1236102.6	chloramphenicol	
1236102.6	1236102.6	ciprofloxacin	
1236102.6	1236102.6	ceftriaxone	
1236102.6	1236102.6	colistin	
1236102.6	1236102.6	cefotaxime	
1236102.6	1236102.6	cefotaxime/clavulanic acid	
1236102.6	1236102.6	cefuroxime	
1236102.6	1236102.6	doripenem	
1236102.6	1236102.6	ertapenem	
1236102.6	1236102.6	cefepime	
1236102.6	1236102.6	fosfomycin	
1236102.6	1236102.6	cefoxitin	
1236102.6	1236102.6	gentamicin	
1236102.6	1236102.6	imipenem	
1236102.6	1236102.6	levofloxacin	
1236102.6	1236102.6	meropenem	
1236102.6	1236102.6	minocycline	
1236102.6	1236102.6	nitrofurantoin	
1236102.6	1236102.6	ampicillin/sulbactam	
1236102.6	1236102.6	tetracycline	
1236102.6	1236102.6	tigecycline	
1236102.6	1236102.6	tobramycin	
1236102.6	1236102.6	piperacillin/tazobactam	
1236102.6	1236102.6	polymyxin B	
1236102.6	1236102.6	trimethoprim/sulfamethoxazole	
1236531.3	1236531.3	amoxicillin/clavulanic acid	
1236531.3	1236531.3	amikacin	
1236531.3	1236531.3	ampicillin	
1236531.3	1236531.3	aztreonam	
1236531.3	1236531.3	ceftazidime	
1236531.3	1236531.3	cefazolin	
1236531.3	1236531.3	chloramphenicol	
1236531.3	1236531.3	ciprofloxacin	
1236531.3	1236531.3	ceftriaxone	
1236531.3	1236531.3	colistin	
1236531.3	1236531.3	cefotaxime	
1236531.3	1236531.3	cefotaxime/clavulanic acid	
1236531.3	1236531.3	cefuroxime	
1236531.3	1236531.3	doripenem	
1236531.3	1236531.3	ertapenem	
1236531.3	1236531.3	cefepime	
1236531.3	1236531.3	fosfomycin	
1236531.3	1236531.3	cefoxitin	
1236531.3	1236531.3	gentamicin	
1236531.3	1236531.3	imipenem	
1236531.3	1236531.3	levofloxacin	
1236531.3	1236531.3	meropenem	
1236531.3	1236531.3	minocycline	
1236531.3	1236531.3	nitrofurantoin	
1236531.3	1236531.3	ampicillin/sulbactam	
1236531.3	1236531.3	tetracycline	
1236531.3	1236531.3	tigecycline	
1236531.3	1236531.3	tobramycin	
1236531.3	1236531.3	piperacillin/tazobactam	
1236531.3	1236531.3	polymyxin B	
1236531.3	1236531.3	trimethoprim/sulfamethoxazole	
1244085.20	1244085.20	amoxicillin/clavulanic acid	
1244085.20	1244085.20	amikacin	
1244085.20	1244085.20	ampicillin	
1244085.20	1244085.20	aztreonam	
1244085.20	1244085.20	ceftazidime	
1244085.20	1244085.20	cefazolin	
1244085.20	1244085.20	chloramphenicol	
1244085.20	1244085.20	ciprofloxacin	
1244085.20	1244085.20	ceftriaxone	
1244085.20	1244085.20	colistin	
1244085.20	1244085.20	cefotaxime	
1244085.20	1244085.20	cefotaxime/clavulanic acid	
1244085.20	1244085.20	cefuroxime	
1244085.20	1244085.20	doripenem	
1244085.20	1244085.20	ertapenem	
1244085.20	1244085.20	cefepime	
1244085.20	1244085.20	fosfomycin	
1244085.20	1244085.20	cefoxitin	
1244085.20	1244085.20	gentamicin	
1244085.20	1244085.20	imipenem	
1244085.20	1244085.20	levofloxacin	
1244085.20	1244085.20	meropenem	
1244085.20	1244085.20	minocycline	
1244085.20	1244085.20	nitrofurantoin	
1244085.20	1244085.20	ampicillin/sulbactam	
1244085.20	1244085.20	tetracycline	
1244085.20	1244085.20	tigecycline	
1244085.20	1244085.20	tobramycin	
1244085.20	1244085.20	piperacillin/tazobactam	
1244085.20	1244085.20	polymyxin B	
1244085.20	1244085.20	trimethoprim/sulfamethoxazole	
1244085.3	1244085.3	amoxicillin/clavulanic acid	
1244085.3	1244085.3	amikacin	
1244085.3	1244085.3	ampicillin	
1244085.3	1244085.3	aztreonam	
1244085.3	1244085.3	ceftazidime	
1244085.3	1244085.3	cefazolin	
1244085.3	1244085.3	chloramphenicol	
1244085.3	1244085.3	ciprofloxacin	
1244085.3	1244085.3	ceftriaxone	
1244085.3	1244085.3	colistin	
1244085.3	1244085.3	cefotaxime	
1244085.3	1244085.3	cefotaxime/clavulanic acid	
1244085.3	1244085.3	cefuroxime	
1244085.3	1244085.3	doripenem	
1244085.3	1244085.3	ertapenem	
1244085.3	1244085.3	cefepime	
1244085.3	1244085.3	fosfomycin	
1244085.3	1244085.3	cefoxitin	
1244085.3	1244085.3	gentamicin	
1244085.3	1244085.3	imipenem	
1244085.3	1244085.3	levofloxacin	
1244085.3	1244085.3	meropenem	
1244085.3	1244085.3	minocycline	
1244085.3	1244085.3	nitrofurantoin	
1244085.3	1244085.3	ampicillin/sulbactam	
1244085.3	1244085.3	tetracycline	
1244085.3	1244085.3	tigecycline	
1244085.3	1244085.3	tobramycin	
1244085.3	1244085.3	piperacillin/tazobactam	
1244085.3	1244085.3	polymyxin B	
1244085.3	1244085.3	trimethoprim/sulfamethoxazole	
1250520.3	1250520.3	amoxicillin/clavulanic acid	
1250520.3	1250520.3	amikacin	
1250520.3	1250520.3	ampicillin	
1250520.3	1250520.3	aztreonam	
1250520.3	1250520.3	ceftazidime	
1250520.3	1250520.3	cefazolin	
1250520.3	1250520.3	chloramphenicol	
1250520.3	1250520.3	ciprofloxacin	
1250520.3	1250520.3	ceftriaxone	
1250520.3	1250520.3	colistin	
1250520.3	1250520.3	cefotaxime	
1250520.3	1250520.3	cefotaxime/clavulanic acid	
1250520.3	1250520.3	cefuroxime	
1250520.3	1250520.3	doripenem	
1250520.3	1250520.3	ertapenem	
1250520.3	1250520.3	cefepime	
1250520.3	1250520.3	fosfomycin	
1250520.3	1250520.3	cefoxitin	
1250520.3	1250520.3	gentamicin	
1250520.3	1250520.3	imipenem	
1250520.3	1250520.3	levofloxacin	
1250520.3	1250520.3	meropenem	
1250520.3	1250520.3	minocycline	
1250520.3	1250520.3	nitrofurantoin	
1250520.3	1250520.3	ampicillin/sulbactam	
1250520.3	1250520.3	tetracycline	
1250520.3	1250520.3	tigecycline	
1250520.3	1250520.3	tobramycin	
1250520.3	1250520.3	piperacillin/tazobactam	
1250520.3	1250520.3	polymyxin B	
1250520.3	1250520.3	trimethoprim/sulfamethoxazole	
1250520.6	1250520.6	levofloxacin	Susceptible
1250520.6	1250520.6	aztreonam	Susceptible
1250520.6	1250520.6	imipenem	Susceptible
1250520.6	1250520.6	tetracycline	Resistant
1250520.6	1250520.6	piperacillin/tazobactam	Susceptible
1250520.6	1250520.6	cefepime	Resistant
1250520.6	1250520.6	cefoxitin	Susceptible
1250520.6	1250520.6	tobramycin	Susceptible
1250520.6	1250520.6	gentamicin	Susceptible
1250520.6	1250520.6	meropenem	Susceptible
1250520.6	1250520.6	amikacin	Susceptible
1250520.6	1250520.6	ciprofloxacin	Susceptible
1250520.6	1250520.6	trimethoprim/sulfamethoxazole	Susceptible
1250520.6	1250520.6	amoxicillin/clavulanic acid	
1250520.6	1250520.6	amikacin	
1250520.6	1250520.6	ampicillin	
1250520.6	1250520.6	aztreonam	
1250520.6	1250520.6	ceftazidime	
1250520.6	1250520.6	cefazolin	
1250520.6	1250520.6	chloramphenicol	
1250520.6	1250520.6	ciprofloxacin	
1250520.6	1250520.6	ceftriaxone	
1250520.6	1250520.6	colistin	
1250520.6	1250520.6	cefotaxime	
1250520.6	1250520.6	cefotaxime/clavulanic acid	
1250520.6	1250520.6	cefuroxime	
1250520.6	1250520.6	doripenem	
1250520.6	1250520.6	ertapenem	
1250520.6	1250520.6	cefepime	
1250520.6	1250520.6	fosfomycin	
1250520.6	1250520.6	cefoxitin	
1250520.6	1250520.6	gentamicin	
1250520.6	1250520.6	imipenem	
1250520.6	1250520.6	levofloxacin	
1250520.6	1250520.6	meropenem	
1250520.6	1250520.6	minocycline	
1250520.6	1250520.6	nitrofurantoin	
1250520.6	1250520.6	ampicillin/sulbactam	
1250520.6	1250520.6	tetracycline	
1250520.6	1250520.6	tigecycline	
1250520.6	1250520.6	tobramycin	
1250520.6	1250520.6	piperacillin/tazobactam	
1250520.6	1250520.6	polymyxin B	
1250520.6	1250520.6	trimethoprim/sulfamethoxazole	
1250520.6	1250520.6	ertapenem	Susceptible
1300166.3	1300166.3	amoxicillin/clavulanic acid	
1300166.3	1300166.3	amikacin	
1300166.3	1300166.3	ampicillin	
1300166.3	1300166.3	aztreonam	
1300166.3	1300166.3	ceftazidime	
1300166.3	1300166.3	cefazolin	
1300166.3	1300166.3	chloramphenicol	
1300166.3	1300166.3	ciprofloxacin	
1300166.3	1300166.3	ceftriaxone	
1300166.3	1300166.3	colistin	
1300166.3	1300166.3	cefotaxime	
1300166.3	1300166.3	cefotaxime/clavulanic acid	
1300166.3	1300166.3	cefuroxime	
1300166.3	1300166.3	doripenem	
1300166.3	1300166.3	ertapenem	
1300166.3	1300166.3	cefepime	
1300166.3	1300166.3	fosfomycin	
1300166.3	1300166.3	cefoxitin	
1300166.3	1300166.3	gentamicin	
1300166.3	1300166.3	imipenem	
1300166.3	1300166.3	levofloxacin	
1300166.3	1300166.3	meropenem	
1300166.3	1300166.3	minocycline	
1300166.3	1300166.3	nitrofurantoin	
1300166.3	1300166.3	ampicillin/sulbactam	
1300166.3	1300166.3	tetracycline	
1300166.3	1300166.3	tigecycline	
1300166.3	1300166.3	tobramycin	
1300166.3	1300166.3	piperacillin/tazobactam	
1300166.3	1300166.3	polymyxin B	
1300166.3	1300166.3	trimethoprim/sulfamethoxazole	
1304916.4	1304916.4	trimethoprim/sulfamethoxazole	Resistant
1304916.4	1304916.4	minocycline	Resistant
1304916.4	1304916.4	imipenem	Resistant
1304916.4	1304916.4	ertapenem	Resistant
1304916.4	1304916.4	doripenem	Resistant
1304916.4	1304916.4	meropenem	Resistant
1304916.4	1304916.4	doxycycline	Resistant
1304916.4	1304916.4	amikacin	Intermediate
1304916.4	1304916.4	ciprofloxacin	Resistant
1304916.4	1304916.4	tigecycline	Susceptible
1304916.4	1304916.4	levofloxacin	Resistant
1304916.4	1304916.4	aztreonam	Resistant
1304916.4	1304916.4	gentamicin	Susceptible
1304916.4	1304916.4	ceftazidime	Resistant
1304916.4	1304916.4	piperacillin/tazobactam	Resistant
1304916.4	1304916.4	tobramycin	Resistant
1304916.4	1304916.4	colistin	Susceptible
1304916.4	1304916.4	ticarcillin/clavulanic acid	Resistant
1304916.4	1304916.4	polymyxin B	Susceptible
1304916.4	1304916.4	cefotaxime	Resistant
1304916.4	1304916.4	amoxicillin/clavulanic acid	
1304916.4	1304916.4	amikacin	
1304916.4	1304916.4	ampicillin	
1304916.4	1304916.4	aztreonam	
1304916.4	1304916.4	ceftazidime	
1304916.4	1304916.4	cefazolin	
1304916.4	1304916.4	chloramphenicol	
1304916.4	1304916.4	ciprofloxacin	
1304916.4	1304916.4	ceftriaxone	
1304916.4	1304916.4	colistin	
1304916.4	1304916.4	cefotaxime	
1304916.4	1304916.4	cefotaxime/clavulanic acid	
1304916.4	1304916.4	cefuroxime	
1304916.4	1304916.4	doripenem	
1304916.4	1304916.4	ertapenem	
1304916.4	1304916.4	cefepime	
1304916.4	1304916.4	fosfomycin	
1304916.4	1304916.4	cefoxitin	
1304916.4	1304916.4	gentamicin	
1304916.4	1304916.4	imipenem	
1304916.4	1304916.4	levofloxacin	
1304916.4	1304916.4	meropenem	
1304916.4	1304916.4	minocycline	
1304916.4	1304916.4	nitrofurantoin	
1304916.4	1304916.4	ampicillin/sulbactam	
1304916.4	1304916.4	tetracycline	
1304916.4	1304916.4	tigecycline	
1304916.4	1304916.4	tobramycin	
1304916.4	1304916.4	piperacillin/tazobactam	
1304916.4	1304916.4	polymyxin B	
1304916.4	1304916.4	trimethoprim/sulfamethoxazole	
1304916.4	1304916.4	cefepime	Resistant
1304917.4	1304917.4	tobramycin	Resistant
1304917.4	1304917.4	ticarcillin/clavulanic acid	Resistant
1304917.4	1304917.4	cefotaxime	Resistant
1304917.4	1304917.4	piperacillin/tazobactam	Resistant
1304917.4	1304917.4	levofloxacin	Resistant
1304917.4	1304917.4	doripenem	Resistant
1304917.4	1304917.4	polymyxin B	Susceptible
1304917.4	1304917.4	colistin	Susceptible
1304917.4	1304917.4	amikacin	Susceptible
1304917.4	1304917.4	ertapenem	Resistant
1304917.4	1304917.4	imipenem	Resistant
1304917.4	1304917.4	meropenem	Resistant
1304917.4	1304917.4	doxycycline	Intermediate
1304917.4	1304917.4	ciprofloxacin	Resistant
1304917.4	1304917.4	ceftazidime	Resistant
1304917.4	1304917.4	cefepime	Resistant
1304917.4	1304917.4	tigecycline	Susceptible
1304917.4	1304917.4	aztreonam	Resistant
1304917.4	1304917.4	trimethoprim/sulfamethoxazole	Susceptible
1304917.4	1304917.4	amoxicillin/clavulanic acid	
1304917.4	1304917.4	amikacin	
1304917.4	1304917.4	ampicillin	
1304917.4	1304917.4	aztreonam	
1304917.4	1304917.4	ceftazidime	
1304917.4	1304917.4	cefazolin	
1304917.4	1304917.4	chloramphenicol	
1304917.4	1304917.4	ciprofloxacin	
1304917.4	1304917.4	ceftriaxone	
1304917.4	1304917.4	colistin	
1304917.4	1304917.4	cefotaxime	
1304917.4	1304917.4	cefotaxime/clavulanic acid	
1304917.4	1304917.4	cefuroxime	
1304917.4	1304917.4	doripenem	
1304917.4	1304917.4	ertapenem	
1304917.4	1304917.4	cefepime	
1304917.4	1304917.4	fosfomycin	
1304917.4	1304917.4	cefoxitin	
1304917.4	1304917.4	gentamicin	
1304917.4	1304917.4	imipenem	
1304917.4	1304917.4	levofloxacin	
1304917.4	1304917.4	meropenem	
1304917.4	1304917.4	minocycline	
1304917.4	1304917.4	nitrofurantoin	
1304917.4	1304917.4	ampicillin/sulbactam	
1304917.4	1304917.4	tetracycline	
1304917.4	1304917.4	tigecycline	
1304917.4	1304917.4	tobramycin	
1304917.4	1304917.4	piperacillin/tazobactam	
1304917.4	1304917.4	polymyxin B	
1304917.4	1304917.4	trimethoprim/sulfamethoxazole	
1304917.4	1304917.4	minocycline	Intermediate
1304917.4	1304917.4	gentamicin	Susceptible
1304918.4	1304918.4	gentamicin	Susceptible
1304918.4	1304918.4	piperacillin/tazobactam	Resistant
1304918.4	1304918.4	meropenem	Resistant
1304918.4	1304918.4	tobramycin	Resistant
1304918.4	1304918.4	imipenem	Resistant
1304918.4	1304918.4	amikacin	Susceptible
1304918.4	1304918.4	ceftazidime	Resistant
1304918.4	1304918.4	cefotaxime	Resistant
1304918.4	1304918.4	ticarcillin/clavulanic acid	Resistant
1304918.4	1304918.4	minocycline	Intermediate
1304918.4	1304918.4	polymyxin B	Susceptible
1304918.4	1304918.4	trimethoprim/sulfamethoxazole	Resistant
1304918.4	1304918.4	levofloxacin	Resistant
1304918.4	1304918.4	colistin	Susceptible
1304918.4	1304918.4	cefepime	Resistant
1304918.4	1304918.4	tigecycline	Susceptible
1304918.4	1304918.4	doripenem	Resistant
1304918.4	1304918.4	ciprofloxacin	Resistant
1304918.4	1304918.4	aztreonam	Resistant
1304918.4	1304918.4	doxycycline	Susceptible
1304918.4	1304918.4	amoxicillin/clavulanic acid	
1304918.4	1304918.4	amikacin	
1304918.4	1304918.4	ampicillin	
1304918.4	1304918.4	aztreonam	
1304918.4	1304918.4	ceftazidime	
1304918.4	1304918.4	cefazolin	
1304918.4	1304918.4	chloramphenicol	
1304918.4	1304918.4	ciprofloxacin	
1304918.4	1304918.4	ceftriaxone	
1304918.4	1304918.4	colistin	
1304918.4	1304918.4	cefotaxime	
1304918.4	1304918.4	cefotaxime/clavulanic acid	
1304918.4	1304918.4	cefuroxime	
1304918.4	1304918.4	doripenem	
1304918.4	1304918.4	ertapenem	
1304918.4	1304918.4	cefepime	
1304918.4	1304918.4	fosfomycin	
1304918.4	1304918.4	cefoxitin	
1304918.4	1304918.4	gentamicin	
1304918.4	1304918.4	imipenem	
1304918.4	1304918.4	levofloxacin	
1304918.4	1304918.4	meropenem	
1304918.4	1304918.4	minocycline	
1304918.4	1304918.4	nitrofurantoin	
1304918.4	1304918.4	ampicillin/sulbactam	
1304918.4	1304918.4	tetracycline	
1304918.4	1304918.4	tigecycline	
1304918.4	1304918.4	tobramycin	
1304918.4	1304918.4	piperacillin/tazobactam	
1304918.4	1304918.4	polymyxin B	
1304918.4	1304918.4	trimethoprim/sulfamethoxazole	
1304918.4	1304918.4	ertapenem	Resistant
1304919.4	1304919.4	gentamicin	Susceptible
1304919.4	1304919.4	doxycycline	Intermediate
1304919.4	1304919.4	ertapenem	Resistant
1304919.4	1304919.4	piperacillin/tazobactam	Resistant
1304919.4	1304919.4	doripenem	Resistant
1304919.4	1304919.4	meropenem	Resistant
1304919.4	1304919.4	amikacin	Susceptible
1304919.4	1304919.4	tigecycline	Susceptible
1304919.4	1304919.4	tobramycin	Resistant
1304919.4	1304919.4	colistin	Resistant
1304919.4	1304919.4	minocycline	Intermediate
1304919.4	1304919.4	ceftazidime	Resistant
1304919.4	1304919.4	aztreonam	Resistant
1304919.4	1304919.4	polymyxin B	Resistant
1304919.4	1304919.4	cefepime	Resistant
1304919.4	1304919.4	trimethoprim/sulfamethoxazole	Susceptible
1304919.4	1304919.4	levofloxacin	Resistant
1304919.4	1304919.4	cefotaxime	Resistant
1304919.4	1304919.4	amoxicillin/clavulanic acid	
1304919.4	1304919.4	amikacin	
1304919.4	1304919.4	ampicillin	
1304919.4	1304919.4	aztreonam	
1304919.4	1304919.4	ceftazidime	
1304919.4	1304919.4	cefazolin	
1304919.4	1304919.4	chloramphenicol	
1304919.4	1304919.4	ciprofloxacin	
1304919.4	1304919.4	ceftriaxone	
1304919.4	1304919.4	colistin	
1304919.4	1304919.4	cefotaxime	
1304919.4	1304919.4	cefotaxime/clavulanic acid	
1304919.4	1304919.4	cefuroxime	
1304919.4	1304919.4	doripenem	
1304919.4	1304919.4	ertapenem	
1304919.4	1304919.4	cefepime	
1304919.4	1304919.4	fosfomycin	
1304919.4	1304919.4	cefoxitin	
1304919.4	1304919.4	gentamicin	
1304919.4	1304919.4	imipenem	
1304919.4	1304919.4	levofloxacin	
1304919.4	1304919.4	meropenem	
1304919.4	1304919.4	minocycline	
1304919.4	1304919.4	nitrofurantoin	
1304919.4	1304919.4	ampicillin/sulbactam	
1304919.4	1304919.4	tetracycline	
1304919.4	1304919.4	tigecycline	
1304919.4	1304919.4	tobramycin	
1304919.4	1304919.4	piperacillin/tazobactam	
1304919.4	1304919.4	polymyxin B	
1304919.4	1304919.4	trimethoprim/sulfamethoxazole	
1304919.4	1304919.4	ciprofloxacin	Resistant
1304919.4	1304919.4	ticarcillin/clavulanic acid	Resistant
1304919.4	1304919.4	imipenem	Resistant
1304920.3	1304920.3	gentamicin	Susceptible
1304920.3	1304920.3	ticarcillin/clavulanic acid	Resistant
1304920.3	1304920.3	minocycline	Intermediate
1304920.3	1304920.3	ertapenem	Resistant
1304920.3	1304920.3	colistin	Susceptible
1304920.3	1304920.3	tobramycin	Resistant
1304920.3	1304920.3	trimethoprim/sulfamethoxazole	Susceptible
1304920.3	1304920.3	tigecycline	Susceptible
1304920.3	1304920.3	amikacin	Resistant
1304920.3	1304920.3	doripenem	Resistant
1304920.3	1304920.3	aztreonam	Resistant
1304920.3	1304920.3	ceftazidime	Resistant
1304920.3	1304920.3	cefepime	Resistant
1304920.3	1304920.3	piperacillin/tazobactam	Resistant
1304920.3	1304920.3	cefotaxime	Resistant
1304920.3	1304920.3	ciprofloxacin	Resistant
1304920.3	1304920.3	doxycycline	Intermediate
1304920.3	1304920.3	meropenem	Resistant
1304920.3	1304920.3	amoxicillin/clavulanic acid	
1304920.3	1304920.3	amikacin	
1304920.3	1304920.3	ampicillin	
1304920.3	1304920.3	aztreonam	
1304920.3	1304920.3	ceftazidime	
1304920.3	1304920.3	cefazolin	
1304920.3	1304920.3	chloramphenicol	
1304920.3	1304920.3	ciprofloxacin	
1304920.3	1304920.3	ceftriaxone	
1304920.3	1304920.3	colistin	
1304920.3	1304920.3	cefotaxime	
1304920.3	1304920.3	cefotaxime/clavulanic acid	
1304920.3	1304920.3	cefuroxime	
1304920.3	1304920.3	doripenem	
1304920.3	1304920.3	ertapenem	
1304920.3	1304920.3	cefepime	
1304920.3	1304920.3	fosfomycin	
1304920.3	1304920.3	cefoxitin	
1304920.3	1304920.3	gentamicin	
1304920.3	1304920.3	imipenem	
1304920.3	1304920.3	levofloxacin	
1304920.3	1304920.3	meropenem	
1304920.3	1304920.3	minocycline	
1304920.3	1304920.3	nitrofurantoin	
1304920.3	1304920.3	ampicillin/sulbactam	
1304920.3	1304920.3	tetracycline	
1304920.3	1304920.3	tigecycline	
1304920.3	1304920.3	tobramycin	
1304920.3	1304920.3	piperacillin/tazobactam	
1304920.3	1304920.3	polymyxin B	
1304920.3	1304920.3	trimethoprim/sulfamethoxazole	
1304920.3	1304920.3	levofloxacin	Resistant
1304920.3	1304920.3	polymyxin B	Susceptible
1304920.3	1304920.3	imipenem	Resistant
1304921.4	1304921.4	doxycycline	Susceptible
1304921.4	1304921.4	imipenem	Resistant
1304921.4	1304921.4	doripenem	Resistant
1304921.4	1304921.4	polymyxin B	Susceptible
1304921.4	1304921.4	ciprofloxacin	Resistant
1304921.4	1304921.4	trimethoprim/sulfamethoxazole	Resistant
1304921.4	1304921.4	cefotaxime	Resistant
1304921.4	1304921.4	tobramycin	Resistant
1304921.4	1304921.4	tigecycline	Susceptible
1304921.4	1304921.4	ceftazidime	Resistant
1304921.4	1304921.4	levofloxacin	Resistant
1304921.4	1304921.4	aztreonam	Resistant
1304921.4	1304921.4	amikacin	Susceptible
1304921.4	1304921.4	piperacillin/tazobactam	Resistant
1304921.4	1304921.4	cefepime	Resistant
1304921.4	1304921.4	ticarcillin/clavulanic acid	Resistant
1304921.4	1304921.4	ertapenem	Resistant
1304921.4	1304921.4	gentamicin	Susceptible
1304921.4	1304921.4	meropenem	Resistant
